collection,max_timestamp,utc_timestamp,subCommodityCode,subCommodityName,database_name,variations,object_id,changeStreamEvent
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,59808,BEANS ORGANIC,PROD_SB,,671a80248d26a628ef13f744_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 37), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,59808,BEANS ORGANIC,PROD_SB,,671a80248d26a628ef13f747_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 40), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,60017,APPLES COSMIC CRISP ORGANIC,PROD_SB,,671a80598d26a628ef13f97a_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 285), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': True, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,98147,GARDEN PLUS,PROD_SB,,671a80248d26a628ef13f66b_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 11), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526600,2024-11-13 13:36:40,61601,CHERRIES RED,PROD_SB,,671a80938d26a628ef13f983_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 290), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': 'true', 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,98007,APPLES RED DELICIOUS (BULK & BAG),PROD_SB,,671a80248d26a628ef13f796_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 107), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': True, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,98103,BLENDS,PROD_SB,,671a80248d26a628ef13f668_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 8), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,60012,APPLES JAZZ,PROD_SB,,671a80248d26a628ef13f7d8_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 139), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': True, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,98120,ASPARAGUS,PROD_SB,,671a80248d26a628ef13f887_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 205), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,59806,CELERY ORGANIC,PROD_SB,,671a80248d26a628ef13f899_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 223), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,61702,TOMATOES CHERRY ORGANIC,PROD_SB,,671a80248d26a628ef13f78f_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 103), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': True, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,64050,SALAD MIX BLENDS ORGANIC,PROD_SB,,671a80248d26a628ef13f66f_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 13), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,98005,APPLES GALA (BULK & BAG),PROD_SB,,671a80248d26a628ef13f830_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 158), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': True, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526600,2024-11-13 13:36:40,60601,MANGO ORGANIC,PROD_SB,,671a80248d26a628ef13f86a_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 178), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': 'false', 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526600,2024-11-13 13:36:40,98017,MANGO,PROD_SB,,671a80248d26a628ef13f868_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 176), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': 'false', 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,59801,CABBAGE ORGANIC,PROD_SB,,671a80248d26a628ef13f88b_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 209), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526569,2024-11-13 13:36:09,61605,CHERRIES PACKAGED,PROD_SB,,671a85d74ef8dc5639274f7e_1731526562,"{'operationType': 'update', 'timestamp': Timestamp(1731526562, 25), 'updatedFields': {'spec.storage.ethyleneSensitive': {'showDqaHelper': False, 'dqaHelperChecked': False, 'dqaHelperText': '', 'value': False, 'displayFlag': True}}, 'removedFields': ['spec.storage.ethylene_sensitive']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,98005,APPLES GALA (BULK & BAG),PROD_SB,,671a80248d26a628ef13f833_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 161), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': True, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,60920,AVOCADOS BULK,PROD_SB,,671a80248d26a628ef13f77f_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 87), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': True, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,98121,BEANS,PROD_SB,,671a80248d26a628ef13f73a_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 27), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,59812,HARD SQUASH ORGANIC,PROD_SB,,671a80248d26a628ef13f8a8_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 237), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,60606,SBT TROPICAL,PROD_SB,,671a80248d26a628ef13f973_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 279), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526600,2024-11-13 13:36:40,61705,TOMATOES ROMA ORGANIC,PROD_SB,,671a80248d26a628ef13f7af_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 127), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': 'true', 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,98121,BEANS,PROD_SB,,671a80248d26a628ef13f73d_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 30), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,59812,HARD SQUASH ORGANIC,PROD_SB,,671a80248d26a628ef13f8a7_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 236), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,98032,CLEMENTINES,PROD_SB,,671a80248d26a628ef13f976_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 282), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,98009,APPLES GRANNY SMITH (BULK & BAG),PROD_SB,,671a80248d26a628ef13f79d_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 114), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': True, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,60215,CLEMENTINES ORGANIC,PROD_SB,,671a80248d26a628ef13f705_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 22), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,98095,TOMATOES TOV BULK RED,PROD_SB,,671a80248d26a628ef13f7a5_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 118), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': True, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526600,2024-11-13 13:36:40,98017,MANGO,PROD_SB,,671a80248d26a628ef13f866_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 174), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': 'false', 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,62002,BANANAS ORGANIC,PROD_SB,,671a80248d26a628ef13f979_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 284), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': True, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,98137,Herbs Fresh Other Organic,PROD_SB,,671a80248d26a628ef13f6ff_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 19), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,98187,"HARD, WINTER SQUASH",PROD_SB,,671a80248d26a628ef13f8a1_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 230), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,98102,REGULAR GARDEN,PROD_SB,,671a80248d26a628ef13f667_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 7), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526600,2024-11-13 13:36:40,98017,MANGO,PROD_SB,,671a80248d26a628ef13f863_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 171), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': 'false', 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,59812,HARD SQUASH ORGANIC,PROD_SB,,671a80248d26a628ef13f8ac_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 241), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526600,2024-11-13 13:36:40,98071,PEPPERS ALL OTHER,PROD_SB,,671a80248d26a628ef13f8e1_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 251), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': 'false', 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,60305,SBT GRAPES,PROD_SB,,671a80248d26a628ef13f970_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 276), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,59801,CABBAGE ORGANIC,PROD_SB,,671a80248d26a628ef13f88d_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 211), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526600,2024-11-13 13:36:40,98199,POMEGRANATES,PROD_SB,,671a80248d26a628ef13f875_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 189), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': 'false', 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,98187,"HARD, WINTER SQUASH",PROD_SB,,671a80248d26a628ef13f8a5_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 234), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,60013,APPLES JAZZ ORGANIC,PROD_SB,,671a80248d26a628ef13f768_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 67), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': True, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,60921,AVOCADOS BULK ORGANIC,PROD_SB,,671a80248d26a628ef13f78a_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 98), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': True, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,98004,LEMONS,PROD_SB,,671a80248d26a628ef13f7e4_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 142), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,64051,SALAD MIX KITS ORGANIC,PROD_SB,,671a80248d26a628ef13f662_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 2), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,60215,CLEMENTINES ORGANIC,PROD_SB,,671a80248d26a628ef13f704_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 21), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,60921,AVOCADOS BULK ORGANIC,PROD_SB,,671a80248d26a628ef13f783_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 91), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': True, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,60705,SBT MELONS,PROD_SB,,671a80248d26a628ef13f974_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 280), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,60017,APPLES COSMIC CRISP ORGANIC,PROD_SB,,671a80598d26a628ef13f97b_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 286), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': True, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,98078,PEPPERS JALAPENO,PROD_SB,,671a80248d26a628ef13f83c_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 164), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,60009,APPLES CRIPPS PINK ORGANIC,PROD_SB,,671a80248d26a628ef13f766_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 65), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': True, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,60008,APPLES CRIPPS PINK,PROD_SB,,671a80248d26a628ef13f764_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 63), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': True, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,59804,ROOT VEGETABLES,PROD_SB,,671a80248d26a628ef13f8b2_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 246), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,60922,AVOCADOS BAGGED,PROD_SB,,671a80248d26a628ef13f929_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 257), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': True, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526600,2024-11-13 13:36:40,64053,SHREDDED LETTUCE,PROD_SB,,671a80248d26a628ef13f816_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 157), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': 'false', 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526569,2024-11-13 13:36:09,60010,APPLES AMBROSIA,PROD_SB,,671a80598d26a628ef13f97e_1731526562,"{'operationType': 'update', 'timestamp': Timestamp(1731526562, 22), 'updatedFields': {'spec.storage.ethyleneSensitive': {'showDqaHelper': False, 'dqaHelperChecked': False, 'dqaHelperText': '', 'value': True, 'displayFlag': True}}, 'removedFields': ['spec.storage.ethylene_sensitive']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,59809,GREENS BULK ORGANIC,PROD_SB,,671a80248d26a628ef13f89e_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 227), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,59812,HARD SQUASH ORGANIC,PROD_SB,,671a80248d26a628ef13f8a9_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 238), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,98005,APPLES GALA (BULK & BAG),PROD_SB,,671a80248d26a628ef13f834_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 162), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': True, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,61301,MUSHROOMS WHITE WHOLE PACKAGE ORGANIC,PROD_SB,,671a80248d26a628ef13f709_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 23), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,61702,TOMATOES CHERRY ORGANIC,PROD_SB,,671a80248d26a628ef13f78e_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 102), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': True, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,98046,KIWI FRUIT,PROD_SB,,671a80248d26a628ef13f690_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 15), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': True, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526600,2024-11-13 13:36:40,61705,TOMATOES ROMA ORGANIC,PROD_SB,,671a80248d26a628ef13f7b1_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 129), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': 'true', 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,59811,YELLOW SUMMER SQUASH ORGANIC,PROD_SB,,671a80248d26a628ef13f73e_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 31), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,60921,AVOCADOS BULK ORGANIC,PROD_SB,,671a80248d26a628ef13f782_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 90), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': True, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,98113,CELERY,PROD_SB,,671a80248d26a628ef13f898_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 222), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': False, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526600,2024-11-13 13:36:40,61602,CHERRIES RED ORGANIC,PROD_SB,,671a80938d26a628ef13f982_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 289), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': 'true', 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
subcommodity_dqa_changestream,1731526578,2024-11-13 13:36:18,98007,APPLES RED DELICIOUS (BULK & BAG),PROD_SB,,671a80248d26a628ef13f795_1731526500,"{'operationType': 'update', 'timestamp': Timestamp(1731526500, 106), 'updatedFields': {'spec.storage.ethyleneProducing': {'value': True, 'displayFlag': True, 'dqaHelperChecked': False, 'dqaHelperText': ''}}, 'removedFields': ['spec.storage.ethylene.producing']}"
